Gene,OG,Library,Expr,Tissue,Species
TRINITY_DN6417_c0_g5,N2.HOG0007883,SA01,197.842278864796,tentacles,Sarsia
TRINITY_DN6417_c0_g5,N2.HOG0007883,SA02,162.531482694214,tentacle_bulbs,Sarsia
TRINITY_DN6417_c0_g5,N2.HOG0007883,SA03,138.131644826486,manubrium,Sarsia
TRINITY_DN6417_c0_g5,N2.HOG0007883,SA04,104.798858870459,tentacles,Sarsia
TRINITY_DN6417_c0_g5,N2.HOG0007883,SA05,65.2529702277213,tentacle_bulbs,Sarsia
TRINITY_DN6417_c0_g5,N2.HOG0007883,SA06,70.4447816264686,manubrium,Sarsia
TRINITY_DN86809_c0_g1,N2.HOG0007889,SA01,141.817313376077,tentacles,Sarsia
TRINITY_DN86809_c0_g1,N2.HOG0007889,SA02,214.684968508686,tentacle_bulbs,Sarsia
TRINITY_DN86809_c0_g1,N2.HOG0007889,SA03,271.442052503005,manubrium,Sarsia
TRINITY_DN86809_c0_g1,N2.HOG0007889,SA04,298.089903424933,tentacles,Sarsia
TRINITY_DN86809_c0_g1,N2.HOG0007889,SA05,539.66981106981,tentacle_bulbs,Sarsia
TRINITY_DN86809_c0_g1,N2.HOG0007889,SA06,468.077490292085,manubrium,Sarsia
TRINITY_DN4237_c0_g1,N2.HOG0007895,SA01,49.0773485442738,tentacles,Sarsia
TRINITY_DN4237_c0_g1,N2.HOG0007895,SA02,32.2918481833375,tentacle_bulbs,Sarsia
TRINITY_DN4237_c0_g1,N2.HOG0007895,SA03,26.6197292926503,manubrium,Sarsia
TRINITY_DN4237_c0_g1,N2.HOG0007895,SA04,31.9680216651322,tentacles,Sarsia
TRINITY_DN4237_c0_g1,N2.HOG0007895,SA05,14.1191418289994,tentacle_bulbs,Sarsia
TRINITY_DN4237_c0_g1,N2.HOG0007895,SA06,11.5926032644236,manubrium,Sarsia
TRINITY_DN2429_c3_g1,N2.HOG0007903,SA01,80.970333174154,tentacles,Sarsia
TRINITY_DN2429_c3_g1,N2.HOG0007903,SA02,100.174788236988,tentacle_bulbs,Sarsia
TRINITY_DN2429_c3_g1,N2.HOG0007903,SA03,155.37187866093,manubrium,Sarsia
TRINITY_DN2429_c3_g1,N2.HOG0007903,SA04,238.109848044443,tentacles,Sarsia
TRINITY_DN2429_c3_g1,N2.HOG0007903,SA05,300.905892895015,tentacle_bulbs,Sarsia
TRINITY_DN2429_c3_g1,N2.HOG0007903,SA06,313.637471644194,manubrium,Sarsia
TRINITY_DN11165_c0_g1,N2.HOG0007906,SA01,13.8635197717909,tentacles,Sarsia
TRINITY_DN11165_c0_g1,N2.HOG0007906,SA02,14.0869006351852,tentacle_bulbs,Sarsia
TRINITY_DN11165_c0_g1,N2.HOG0007906,SA03,16.3571078028382,manubrium,Sarsia
TRINITY_DN11165_c0_g1,N2.HOG0007906,SA04,9.43354777020103,tentacles,Sarsia
TRINITY_DN11165_c0_g1,N2.HOG0007906,SA05,9.19213489163965,tentacle_bulbs,Sarsia
TRINITY_DN11165_c0_g1,N2.HOG0007906,SA06,13.7996745238829,manubrium,Sarsia
TRINITY_DN26479_c0_g1,N2.HOG0007907,SA01,19.3448517869525,tentacles,Sarsia
TRINITY_DN26479_c0_g1,N2.HOG0007907,SA02,22.4761400061912,tentacle_bulbs,Sarsia
TRINITY_DN26479_c0_g1,N2.HOG0007907,SA03,70.7986734214945,manubrium,Sarsia
TRINITY_DN26479_c0_g1,N2.HOG0007907,SA04,31.0178425703796,tentacles,Sarsia
TRINITY_DN26479_c0_g1,N2.HOG0007907,SA05,32.5079356940396,tentacle_bulbs,Sarsia
TRINITY_DN26479_c0_g1,N2.HOG0007907,SA06,75.5279344646807,manubrium,Sarsia
TRINITY_DN17999_c0_g1,N2.HOG0007908,SA01,6.01553930972938,tentacles,Sarsia
TRINITY_DN17999_c0_g1,N2.HOG0007908,SA02,111.810366612779,tentacle_bulbs,Sarsia
TRINITY_DN17999_c0_g1,N2.HOG0007908,SA03,15.7038123042112,manubrium,Sarsia
TRINITY_DN17999_c0_g1,N2.HOG0007908,SA04,13.9575973187476,tentacles,Sarsia
TRINITY_DN17999_c0_g1,N2.HOG0007908,SA05,127.527772241952,tentacle_bulbs,Sarsia
TRINITY_DN17999_c0_g1,N2.HOG0007908,SA06,21.0679457397286,manubrium,Sarsia
TRINITY_DN19341_c0_g1,N2.HOG0007911,SA01,158.875988285338,tentacles,Sarsia
TRINITY_DN19341_c0_g1,N2.HOG0007911,SA02,105.055807358674,tentacle_bulbs,Sarsia
TRINITY_DN19341_c0_g1,N2.HOG0007911,SA03,121.372180756011,manubrium,Sarsia
TRINITY_DN19341_c0_g1,N2.HOG0007911,SA04,229.801889145606,tentacles,Sarsia
TRINITY_DN19341_c0_g1,N2.HOG0007911,SA05,113.903192022084,tentacle_bulbs,Sarsia
TRINITY_DN19341_c0_g1,N2.HOG0007911,SA06,154.007010468832,manubrium,Sarsia
TRINITY_DN3108_c0_g1,N2.HOG0007913,SA01,27.5422506069661,tentacles,Sarsia
TRINITY_DN3108_c0_g1,N2.HOG0007913,SA02,36.4389472732437,tentacle_bulbs,Sarsia
TRINITY_DN3108_c0_g1,N2.HOG0007913,SA03,40.4954272120429,manubrium,Sarsia
TRINITY_DN3108_c0_g1,N2.HOG0007913,SA04,70.5221876905405,tentacles,Sarsia
TRINITY_DN3108_c0_g1,N2.HOG0007913,SA05,75.8924238778022,tentacle_bulbs,Sarsia
TRINITY_DN3108_c0_g1,N2.HOG0007913,SA06,58.287069912656,manubrium,Sarsia
TRINITY_DN5589_c1_g1,N2.HOG0007915,SA01,146.701232739798,tentacles,Sarsia
TRINITY_DN5589_c1_g1,N2.HOG0007915,SA02,174.338483039826,tentacle_bulbs,Sarsia
TRINITY_DN5589_c1_g1,N2.HOG0007915,SA03,138.373016960041,manubrium,Sarsia
TRINITY_DN5589_c1_g1,N2.HOG0007915,SA04,93.6897943244788,tentacles,Sarsia
TRINITY_DN5589_c1_g1,N2.HOG0007915,SA05,82.020053864797,tentacle_bulbs,Sarsia
TRINITY_DN5589_c1_g1,N2.HOG0007915,SA06,73.7790095412167,manubrium,Sarsia
TRINITY_DN6682_c0_g1,N2.HOG0007916,SA01,134.039908015867,tentacles,Sarsia
TRINITY_DN6682_c0_g1,N2.HOG0007916,SA02,133.457564914492,tentacle_bulbs,Sarsia
TRINITY_DN6682_c0_g1,N2.HOG0007916,SA03,138.126377266509,manubrium,Sarsia
TRINITY_DN6682_c0_g1,N2.HOG0007916,SA04,172.349928449303,tentacles,Sarsia
TRINITY_DN6682_c0_g1,N2.HOG0007916,SA05,83.0246794936443,tentacle_bulbs,Sarsia
TRINITY_DN6682_c0_g1,N2.HOG0007916,SA06,102.541702101249,manubrium,Sarsia
TRINITY_DN6525_c0_g1,N2.HOG0007920,SA01,71.1456065908828,tentacles,Sarsia
TRINITY_DN6525_c0_g1,N2.HOG0007920,SA02,130.557420573175,tentacle_bulbs,Sarsia
TRINITY_DN6525_c0_g1,N2.HOG0007920,SA03,179.882595237632,manubrium,Sarsia
TRINITY_DN6525_c0_g1,N2.HOG0007920,SA04,87.7365475881629,tentacles,Sarsia
TRINITY_DN6525_c0_g1,N2.HOG0007920,SA05,135.234465091998,tentacle_bulbs,Sarsia
TRINITY_DN6525_c0_g1,N2.HOG0007920,SA06,241.044279502695,manubrium,Sarsia
TRINITY_DN6379_c0_g1,N2.HOG0007921,SA01,93.0474292412258,tentacles,Sarsia
TRINITY_DN6379_c0_g1,N2.HOG0007921,SA02,106.7818128648,tentacle_bulbs,Sarsia
TRINITY_DN6379_c0_g1,N2.HOG0007921,SA03,67.5744629519352,manubrium,Sarsia
TRINITY_DN6379_c0_g1,N2.HOG0007921,SA04,71.1055811175595,tentacles,Sarsia
TRINITY_DN6379_c0_g1,N2.HOG0007921,SA05,72.776249507959,tentacle_bulbs,Sarsia
TRINITY_DN6379_c0_g1,N2.HOG0007921,SA06,54.8135612696992,manubrium,Sarsia
TRINITY_DN8812_c0_g1,N2.HOG0007922,SA01,108.136521705512,tentacles,Sarsia
TRINITY_DN8812_c0_g1,N2.HOG0007922,SA02,145.009465707869,tentacle_bulbs,Sarsia
TRINITY_DN8812_c0_g1,N2.HOG0007922,SA03,204.79660372194,manubrium,Sarsia
TRINITY_DN8812_c0_g1,N2.HOG0007922,SA04,205.759240701816,tentacles,Sarsia
TRINITY_DN8812_c0_g1,N2.HOG0007922,SA05,224.913148241269,tentacle_bulbs,Sarsia
TRINITY_DN8812_c0_g1,N2.HOG0007922,SA06,317.16850187688,manubrium,Sarsia
TRINITY_DN9111_c0_g1,N2.HOG0007925,SA01,70.8763872933167,tentacles,Sarsia
TRINITY_DN9111_c0_g1,N2.HOG0007925,SA02,40.2701283623594,tentacle_bulbs,Sarsia
TRINITY_DN9111_c0_g1,N2.HOG0007925,SA03,88.1273955129089,manubrium,Sarsia
TRINITY_DN9111_c0_g1,N2.HOG0007925,SA04,64.603093472108,tentacles,Sarsia
TRINITY_DN9111_c0_g1,N2.HOG0007925,SA05,35.1237727340232,tentacle_bulbs,Sarsia
TRINITY_DN9111_c0_g1,N2.HOG0007925,SA06,74.2567764347905,manubrium,Sarsia
TRINITY_DN85432_c0_g1,N2.HOG0007927,SA01,32.6128983339454,tentacles,Sarsia
TRINITY_DN85432_c0_g1,N2.HOG0007927,SA02,33.8907020871341,tentacle_bulbs,Sarsia
TRINITY_DN85432_c0_g1,N2.HOG0007927,SA03,41.0444985949934,manubrium,Sarsia
TRINITY_DN85432_c0_g1,N2.HOG0007927,SA04,42.8910527067295,tentacles,Sarsia
TRINITY_DN85432_c0_g1,N2.HOG0007927,SA05,34.4619833137655,tentacle_bulbs,Sarsia
TRINITY_DN85432_c0_g1,N2.HOG0007927,SA06,47.6210910407428,manubrium,Sarsia
TRINITY_DN16086_c0_g1,N2.HOG0007931,SA01,107.429304656506,tentacles,Sarsia
TRINITY_DN16086_c0_g1,N2.HOG0007931,SA02,83.0448401296737,tentacle_bulbs,Sarsia
TRINITY_DN16086_c0_g1,N2.HOG0007931,SA03,75.4158792747791,manubrium,Sarsia
TRINITY_DN16086_c0_g1,N2.HOG0007931,SA04,75.2505028286738,tentacles,Sarsia
TRINITY_DN16086_c0_g1,N2.HOG0007931,SA05,55.729379614904,tentacle_bulbs,Sarsia
TRINITY_DN16086_c0_g1,N2.HOG0007931,SA06,56.4834711964038,manubrium,Sarsia
TRINITY_DN675_c0_g1,N2.HOG0007935,SA01,150.200260583423,tentacles,Sarsia
TRINITY_DN675_c0_g1,N2.HOG0007935,SA02,97.5025229137126,tentacle_bulbs,Sarsia
TRINITY_DN675_c0_g1,N2.HOG0007935,SA03,49.4870768183897,manubrium,Sarsia
TRINITY_DN675_c0_g1,N2.HOG0007935,SA04,117.097638560555,tentacles,Sarsia
TRINITY_DN675_c0_g1,N2.HOG0007935,SA05,87.4752451416194,tentacle_bulbs,Sarsia
TRINITY_DN675_c0_g1,N2.HOG0007935,SA06,55.2586783153781,manubrium,Sarsia
TRINITY_DN11025_c0_g2,N2.HOG0007937,SA01,143.582414253058,tentacles,Sarsia
TRINITY_DN11025_c0_g2,N2.HOG0007937,SA02,167.33270083755,tentacle_bulbs,Sarsia
TRINITY_DN11025_c0_g2,N2.HOG0007937,SA03,177.342129863691,manubrium,Sarsia
TRINITY_DN11025_c0_g2,N2.HOG0007937,SA04,327.769124286875,tentacles,Sarsia
TRINITY_DN11025_c0_g2,N2.HOG0007937,SA05,245.444559161887,tentacle_bulbs,Sarsia
TRINITY_DN11025_c0_g2,N2.HOG0007937,SA06,308.668139308574,manubrium,Sarsia
TRINITY_DN5303_c0_g1,N2.HOG0007939,SA01,344.306281605412,tentacles,Sarsia
TRINITY_DN5303_c0_g1,N2.HOG0007939,SA02,666.829790406766,tentacle_bulbs,Sarsia
TRINITY_DN5303_c0_g1,N2.HOG0007939,SA03,931.64197862399,manubrium,Sarsia
TRINITY_DN5303_c0_g1,N2.HOG0007939,SA04,540.221543791087,tentacles,Sarsia
TRINITY_DN5303_c0_g1,N2.HOG0007939,SA05,766.704727658229,tentacle_bulbs,Sarsia
TRINITY_DN5303_c0_g1,N2.HOG0007939,SA06,1047.28476334318,manubrium,Sarsia
TRINITY_DN68347_c0_g3,N2.HOG0007947,SA01,69.3613227520741,tentacles,Sarsia
TRINITY_DN68347_c0_g3,N2.HOG0007947,SA02,50.9660006869827,tentacle_bulbs,Sarsia
TRINITY_DN68347_c0_g3,N2.HOG0007947,SA03,86.3842424059044,manubrium,Sarsia
TRINITY_DN68347_c0_g3,N2.HOG0007947,SA04,95.4785083868318,tentacles,Sarsia
TRINITY_DN68347_c0_g3,N2.HOG0007947,SA05,44.6229545497293,tentacle_bulbs,Sarsia
TRINITY_DN68347_c0_g3,N2.HOG0007947,SA06,77.4693918147177,manubrium,Sarsia
TRINITY_DN15052_c0_g1,N2.HOG0007948,SA01,71.8226045325801,tentacles,Sarsia
TRINITY_DN15052_c0_g1,N2.HOG0007948,SA02,99.929810469237,tentacle_bulbs,Sarsia
TRINITY_DN15052_c0_g1,N2.HOG0007948,SA03,155.332692305677,manubrium,Sarsia
TRINITY_DN15052_c0_g1,N2.HOG0007948,SA04,74.7088750920136,tentacles,Sarsia
TRINITY_DN15052_c0_g1,N2.HOG0007948,SA05,46.4528647389772,tentacle_bulbs,Sarsia
TRINITY_DN15052_c0_g1,N2.HOG0007948,SA06,83.4976860098002,manubrium,Sarsia
TRINITY_DN9081_c0_g2,N2.HOG0007952,SA01,1.47210539345116,tentacles,Sarsia
TRINITY_DN9081_c0_g2,N2.HOG0007952,SA02,106.04878895425,tentacle_bulbs,Sarsia
TRINITY_DN9081_c0_g2,N2.HOG0007952,SA03,14.2003224684123,manubrium,Sarsia
TRINITY_DN9081_c0_g2,N2.HOG0007952,SA04,13.0543827683286,tentacles,Sarsia
TRINITY_DN9081_c0_g2,N2.HOG0007952,SA05,201.882211687242,tentacle_bulbs,Sarsia
TRINITY_DN9081_c0_g2,N2.HOG0007952,SA06,21.3422908250433,manubrium,Sarsia
TRINITY_DN4312_c0_g1,N2.HOG0007954,SA01,38.0571982306309,tentacles,Sarsia
TRINITY_DN4312_c0_g1,N2.HOG0007954,SA02,43.2440365526552,tentacle_bulbs,Sarsia
TRINITY_DN4312_c0_g1,N2.HOG0007954,SA03,57.0518734763369,manubrium,Sarsia
TRINITY_DN4312_c0_g1,N2.HOG0007954,SA04,18.7789506794498,tentacles,Sarsia
TRINITY_DN4312_c0_g1,N2.HOG0007954,SA05,27.1725075743471,tentacle_bulbs,Sarsia
TRINITY_DN4312_c0_g1,N2.HOG0007954,SA06,35.4195239978784,manubrium,Sarsia
TRINITY_DN4204_c0_g1,N2.HOG0007955,SA01,61.8180360659073,tentacles,Sarsia
TRINITY_DN4204_c0_g1,N2.HOG0007955,SA02,27.3411195849677,tentacle_bulbs,Sarsia
TRINITY_DN4204_c0_g1,N2.HOG0007955,SA03,16.4451883837694,manubrium,Sarsia
TRINITY_DN4204_c0_g1,N2.HOG0007955,SA04,26.6061633117815,tentacles,Sarsia
TRINITY_DN4204_c0_g1,N2.HOG0007955,SA05,6.16629503675614,tentacle_bulbs,Sarsia
TRINITY_DN4204_c0_g1,N2.HOG0007955,SA06,6.77020079342869,manubrium,Sarsia
TRINITY_DN14357_c0_g1,N2.HOG0007957,SA01,2.85621181178038,tentacles,Sarsia
TRINITY_DN14357_c0_g1,N2.HOG0007957,SA02,2.06855191731832,tentacle_bulbs,Sarsia
TRINITY_DN14357_c0_g1,N2.HOG0007957,SA03,3.53927452134333,manubrium,Sarsia
TRINITY_DN14357_c0_g1,N2.HOG0007957,SA04,2.5349355322239,tentacles,Sarsia
TRINITY_DN14357_c0_g1,N2.HOG0007957,SA05,9.00867397794535,tentacle_bulbs,Sarsia
TRINITY_DN14357_c0_g1,N2.HOG0007957,SA06,10.1694004345065,manubrium,Sarsia
TRINITY_DN11660_c0_g1,N2.HOG0007958,SA01,54.3152101636192,tentacles,Sarsia
TRINITY_DN11660_c0_g1,N2.HOG0007958,SA02,72.7474913928528,tentacle_bulbs,Sarsia
TRINITY_DN11660_c0_g1,N2.HOG0007958,SA03,106.537489192323,manubrium,Sarsia
TRINITY_DN11660_c0_g1,N2.HOG0007958,SA04,151.101866275367,tentacles,Sarsia
TRINITY_DN11660_c0_g1,N2.HOG0007958,SA05,165.847661188217,tentacle_bulbs,Sarsia
TRINITY_DN11660_c0_g1,N2.HOG0007958,SA06,160.784310277809,manubrium,Sarsia
TRINITY_DN34103_c0_g2,N2.HOG0007960,SA01,20.1296109869789,tentacles,Sarsia
TRINITY_DN34103_c0_g2,N2.HOG0007960,SA02,22.983044508426,tentacle_bulbs,Sarsia
TRINITY_DN34103_c0_g2,N2.HOG0007960,SA03,52.5674856136145,manubrium,Sarsia
TRINITY_DN34103_c0_g2,N2.HOG0007960,SA04,33.0578855265466,tentacles,Sarsia
TRINITY_DN34103_c0_g2,N2.HOG0007960,SA05,23.1432925239048,tentacle_bulbs,Sarsia
TRINITY_DN34103_c0_g2,N2.HOG0007960,SA06,60.6462580200887,manubrium,Sarsia
TRINITY_DN7059_c0_g1,N2.HOG0007964,SA01,506.255633237127,tentacles,Sarsia
TRINITY_DN7059_c0_g1,N2.HOG0007964,SA02,981.433944444949,tentacle_bulbs,Sarsia
TRINITY_DN7059_c0_g1,N2.HOG0007964,SA03,1006.56605312885,manubrium,Sarsia
TRINITY_DN7059_c0_g1,N2.HOG0007964,SA04,608.485027667247,tentacles,Sarsia
TRINITY_DN7059_c0_g1,N2.HOG0007964,SA05,1561.24532783113,tentacle_bulbs,Sarsia
TRINITY_DN7059_c0_g1,N2.HOG0007964,SA06,1288.64818327305,manubrium,Sarsia
TRINITY_DN144_c0_g1,N2.HOG0007971,SA01,0.215775992882427,tentacles,Sarsia
TRINITY_DN144_c0_g1,N2.HOG0007971,SA02,353.184643137335,tentacle_bulbs,Sarsia
TRINITY_DN144_c0_g1,N2.HOG0007971,SA03,20.1502860376712,manubrium,Sarsia
TRINITY_DN144_c0_g1,N2.HOG0007971,SA04,24.593857043462,tentacles,Sarsia
TRINITY_DN144_c0_g1,N2.HOG0007971,SA05,408.078947817355,tentacle_bulbs,Sarsia
TRINITY_DN144_c0_g1,N2.HOG0007971,SA06,30.3858358034939,manubrium,Sarsia
TRINITY_DN482_c0_g1,N2.HOG0007976,SA01,0.537667174752807,tentacles,Sarsia
TRINITY_DN482_c0_g1,N2.HOG0007976,SA02,177.659263073119,tentacle_bulbs,Sarsia
TRINITY_DN482_c0_g1,N2.HOG0007976,SA03,6.9082256135391,manubrium,Sarsia
TRINITY_DN482_c0_g1,N2.HOG0007976,SA04,7.4285844237066,tentacles,Sarsia
TRINITY_DN482_c0_g1,N2.HOG0007976,SA05,111.572987352731,tentacle_bulbs,Sarsia
TRINITY_DN482_c0_g1,N2.HOG0007976,SA06,7.05244260783228,manubrium,Sarsia
TRINITY_DN15691_c0_g1,N2.HOG0007977,SA01,79.3079922573366,tentacles,Sarsia
TRINITY_DN15691_c0_g1,N2.HOG0007977,SA02,117.636641120536,tentacle_bulbs,Sarsia
TRINITY_DN15691_c0_g1,N2.HOG0007977,SA03,109.683513085857,manubrium,Sarsia
TRINITY_DN15691_c0_g1,N2.HOG0007977,SA04,92.9931899913187,tentacles,Sarsia
TRINITY_DN15691_c0_g1,N2.HOG0007977,SA05,121.902121648563,tentacle_bulbs,Sarsia
TRINITY_DN15691_c0_g1,N2.HOG0007977,SA06,123.822304360305,manubrium,Sarsia
TRINITY_DN1661_c0_g1,N2.HOG0007981,SA01,127.377412424856,tentacles,Sarsia
TRINITY_DN1661_c0_g1,N2.HOG0007981,SA02,104.459824911454,tentacle_bulbs,Sarsia
TRINITY_DN1661_c0_g1,N2.HOG0007981,SA03,117.742188975515,manubrium,Sarsia
TRINITY_DN1661_c0_g1,N2.HOG0007981,SA04,67.0397506500874,tentacles,Sarsia
TRINITY_DN1661_c0_g1,N2.HOG0007981,SA05,45.1388817003496,tentacle_bulbs,Sarsia
TRINITY_DN1661_c0_g1,N2.HOG0007981,SA06,63.2166753820582,manubrium,Sarsia
TRINITY_DN2796_c0_g1,N2.HOG0007982,SA01,14.7999093702727,tentacles,Sarsia
TRINITY_DN2796_c0_g1,N2.HOG0007982,SA02,14.0078092657376,tentacle_bulbs,Sarsia
TRINITY_DN2796_c0_g1,N2.HOG0007982,SA03,13.985461026646,manubrium,Sarsia
TRINITY_DN2796_c0_g1,N2.HOG0007982,SA04,8.00809179498005,tentacles,Sarsia
TRINITY_DN2796_c0_g1,N2.HOG0007982,SA05,5.15218796198413,tentacle_bulbs,Sarsia
TRINITY_DN2796_c0_g1,N2.HOG0007982,SA06,15.3216596056953,manubrium,Sarsia
TRINITY_DN5956_c1_g1,N2.HOG0007984,SA01,24.7276057154636,tentacles,Sarsia
TRINITY_DN5956_c1_g1,N2.HOG0007984,SA02,27.818862773882,tentacle_bulbs,Sarsia
TRINITY_DN5956_c1_g1,N2.HOG0007984,SA03,56.5920743670821,manubrium,Sarsia
TRINITY_DN5956_c1_g1,N2.HOG0007984,SA04,12.2424728780625,tentacles,Sarsia
TRINITY_DN5956_c1_g1,N2.HOG0007984,SA05,10.3839879694287,tentacle_bulbs,Sarsia
TRINITY_DN5956_c1_g1,N2.HOG0007984,SA06,31.8475839741148,manubrium,Sarsia
TRINITY_DN9574_c0_g1,N2.HOG0007985,SA01,23.9896297971194,tentacles,Sarsia
TRINITY_DN9574_c0_g1,N2.HOG0007985,SA02,22.2842044518871,tentacle_bulbs,Sarsia
TRINITY_DN9574_c0_g1,N2.HOG0007985,SA03,28.6541599299676,manubrium,Sarsia
TRINITY_DN9574_c0_g1,N2.HOG0007985,SA04,29.0254174576852,tentacles,Sarsia
TRINITY_DN9574_c0_g1,N2.HOG0007985,SA05,15.8514257489195,tentacle_bulbs,Sarsia
TRINITY_DN9574_c0_g1,N2.HOG0007985,SA06,32.1679458096609,manubrium,Sarsia
TRINITY_DN2526_c0_g4,N2.HOG0007990,SA01,29.4332783529622,tentacles,Sarsia
TRINITY_DN2526_c0_g4,N2.HOG0007990,SA02,41.6393821878756,tentacle_bulbs,Sarsia
TRINITY_DN2526_c0_g4,N2.HOG0007990,SA03,30.299526324375,manubrium,Sarsia
TRINITY_DN2526_c0_g4,N2.HOG0007990,SA04,19.6835374003391,tentacles,Sarsia
TRINITY_DN2526_c0_g4,N2.HOG0007990,SA05,16.0109333989326,tentacle_bulbs,Sarsia
TRINITY_DN2526_c0_g4,N2.HOG0007990,SA06,19.1177073909898,manubrium,Sarsia
TRINITY_DN23988_c0_g2,N2.HOG0008003,SA01,27.6764178204008,tentacles,Sarsia
TRINITY_DN23988_c0_g2,N2.HOG0008003,SA02,50.6093547484709,tentacle_bulbs,Sarsia
TRINITY_DN23988_c0_g2,N2.HOG0008003,SA03,65.3511800178936,manubrium,Sarsia
TRINITY_DN23988_c0_g2,N2.HOG0008003,SA04,31.4933610014119,tentacles,Sarsia
TRINITY_DN23988_c0_g2,N2.HOG0008003,SA05,30.3111058089556,tentacle_bulbs,Sarsia
TRINITY_DN23988_c0_g2,N2.HOG0008003,SA06,41.8874403736346,manubrium,Sarsia
TRINITY_DN22551_c0_g1,N2.HOG0008005,SA01,0.273774052227337,tentacles,Sarsia
TRINITY_DN22551_c0_g1,N2.HOG0008005,SA02,41.3844310327178,tentacle_bulbs,Sarsia
TRINITY_DN22551_c0_g1,N2.HOG0008005,SA03,2.34891730797941,manubrium,Sarsia
TRINITY_DN22551_c0_g1,N2.HOG0008005,SA04,2.87157034333664,tentacles,Sarsia
TRINITY_DN22551_c0_g1,N2.HOG0008005,SA05,62.5887468302927,tentacle_bulbs,Sarsia
TRINITY_DN22551_c0_g1,N2.HOG0008005,SA06,6.56633060124647,manubrium,Sarsia
TRINITY_DN7414_c0_g1,N2.HOG0008006,SA01,34.7261001198476,tentacles,Sarsia
TRINITY_DN7414_c0_g1,N2.HOG0008006,SA02,42.0989028774336,tentacle_bulbs,Sarsia
TRINITY_DN7414_c0_g1,N2.HOG0008006,SA03,130.701157934836,manubrium,Sarsia
TRINITY_DN7414_c0_g1,N2.HOG0008006,SA04,76.251331012775,tentacles,Sarsia
TRINITY_DN7414_c0_g1,N2.HOG0008006,SA05,69.475860865179,tentacle_bulbs,Sarsia
TRINITY_DN7414_c0_g1,N2.HOG0008006,SA06,113.619053371636,manubrium,Sarsia
TRINITY_DN12815_c0_g1,N2.HOG0008010,SA01,121.700889560886,tentacles,Sarsia
TRINITY_DN12815_c0_g1,N2.HOG0008010,SA02,115.507586456762,tentacle_bulbs,Sarsia
TRINITY_DN12815_c0_g1,N2.HOG0008010,SA03,173.827436823511,manubrium,Sarsia
TRINITY_DN12815_c0_g1,N2.HOG0008010,SA04,136.264910898678,tentacles,Sarsia
TRINITY_DN12815_c0_g1,N2.HOG0008010,SA05,122.245806821592,tentacle_bulbs,Sarsia
TRINITY_DN12815_c0_g1,N2.HOG0008010,SA06,177.008883190212,manubrium,Sarsia
TRINITY_DN597_c0_g1,N2.HOG0008011,SA01,96.6832464070051,tentacles,Sarsia
TRINITY_DN597_c0_g1,N2.HOG0008011,SA02,66.0970431045854,tentacle_bulbs,Sarsia
TRINITY_DN597_c0_g1,N2.HOG0008011,SA03,50.8896940060903,manubrium,Sarsia
TRINITY_DN597_c0_g1,N2.HOG0008011,SA04,59.3680610830482,tentacles,Sarsia
TRINITY_DN597_c0_g1,N2.HOG0008011,SA05,19.3100949151794,tentacle_bulbs,Sarsia
TRINITY_DN597_c0_g1,N2.HOG0008011,SA06,25.8631546620379,manubrium,Sarsia
TRINITY_DN10838_c0_g1,N2.HOG0008012,SA01,14.2224073084651,tentacles,Sarsia
TRINITY_DN10838_c0_g1,N2.HOG0008012,SA02,18.3020357350676,tentacle_bulbs,Sarsia
TRINITY_DN10838_c0_g1,N2.HOG0008012,SA03,17.2133190252768,manubrium,Sarsia
TRINITY_DN10838_c0_g1,N2.HOG0008012,SA04,32.7064699966449,tentacles,Sarsia
TRINITY_DN10838_c0_g1,N2.HOG0008012,SA05,30.0176188743814,tentacle_bulbs,Sarsia
TRINITY_DN10838_c0_g1,N2.HOG0008012,SA06,50.6805505676028,manubrium,Sarsia
TRINITY_DN7122_c0_g1,N2.HOG0008013,SA01,233.227417913201,tentacles,Sarsia
TRINITY_DN7122_c0_g1,N2.HOG0008013,SA02,199.978899213692,tentacle_bulbs,Sarsia
TRINITY_DN7122_c0_g1,N2.HOG0008013,SA03,133.860261997678,manubrium,Sarsia
TRINITY_DN7122_c0_g1,N2.HOG0008013,SA04,143.584296477353,tentacles,Sarsia
TRINITY_DN7122_c0_g1,N2.HOG0008013,SA05,55.0206271953398,tentacle_bulbs,Sarsia
TRINITY_DN7122_c0_g1,N2.HOG0008013,SA06,69.2487261689763,manubrium,Sarsia
TRINITY_DN3716_c1_g1,N2.HOG0008014,SA01,15.171954318935,tentacles,Sarsia
TRINITY_DN3716_c1_g1,N2.HOG0008014,SA02,20.1097648629649,tentacle_bulbs,Sarsia
TRINITY_DN3716_c1_g1,N2.HOG0008014,SA03,31.2134475418443,manubrium,Sarsia
TRINITY_DN3716_c1_g1,N2.HOG0008014,SA04,25.9951598248758,tentacles,Sarsia
TRINITY_DN3716_c1_g1,N2.HOG0008014,SA05,36.9008887607002,tentacle_bulbs,Sarsia
TRINITY_DN3716_c1_g1,N2.HOG0008014,SA06,64.8517290089541,manubrium,Sarsia
TRINITY_DN5353_c0_g1,N2.HOG0008015,SA01,51.6833907882167,tentacles,Sarsia
TRINITY_DN5353_c0_g1,N2.HOG0008015,SA02,48.7471371591145,tentacle_bulbs,Sarsia
TRINITY_DN5353_c0_g1,N2.HOG0008015,SA03,65.1147429684649,manubrium,Sarsia
