,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
scaffold535.g9,71.4014291056055,-0.739329326245257,0.529131366304329,-1.39725099158086,0.162338107685634,0.301583140036558
scaffold535.g10,37.5680634811429,-0.655876952252916,0.465557631520532,-1.40879862738109,0.158894721155003,0.297342008285258
scaffold535.g11,1.63090867981446,0.628859016487454,1.70278198504049,0.369312702396543,0.711894658612163,0.813824963348386
scaffold535.g12,10.6815337933281,0.708001542678026,0.796659894027325,0.888712420426855,0.374157654208766,0.536229984200072
scaffold535.g13,6.08417783647612,-1.87519095823709,0.881165185362222,-2.12808107876646,0.0333303618102027,0.100288257298439
scaffold535.g14,2073.31122930979,-3.48407365683291,0.348711526770646,-9.99127757289323,1.66422802987899e-23,2.11257716838722e-21
scaffold535.g15,173.299940835853,0.617685708902742,0.316047200890656,1.95440968045923,0.0506527867808011,0.133816941398816
scaffold535.g16,5.11646908128973,3.39941160292232,1.0292557690552,3.30278605680568,0.000957293935908104,0.00689157000218131
scaffold536.g1,8.31512855797927,1.19744110620034,0.773195453806756,1.54869134357277,0.121455935794085,0.24707114581644
scaffold536.g2,25.1870447516637,0.504532137804252,0.513813137337935,0.981937013946806,0.326130879341813,0.488181956186834
scaffold536.g3,75.8421491251551,2.09657322405469,0.603092866921674,3.47636879665993,0.000508252845746421,0.00419221490323121
scaffold536.g4,5.82894346843744,1.22435468312108,0.755111065887004,1.62142330901068,0.104926885158088,0.223114135794464
scaffold536.g5,4.0034015008428,2.93187937822335,1.12725022366522,2.60091266044768,0.00929761216625329,0.0392035382411591
scaffold536.g6,141.567573531079,0.382025469917009,0.374746155205902,1.01942465482296,0.308001406261734,0.469156588683941
scaffold536.g7,44.1735251960021,0.72190824352124,0.768346146698433,0.939561220711869,0.347442675675449,0.509744280291924
scaffold536.g8,24635.0598658772,0.207142443249745,0.37743872576922,0.548810784658063,0.583135308381541,0.718048003859389
scaffold536.g9,5.27682592310073,0.805562883728516,0.82917283651666,0.971525896956142,0.331286463594971,0.493337475491774
scaffold536.g10,10.7792240542337,1.41911293103444,0.641636338609209,2.21170910318213,0.0269867711096436,0.0862361335932062
scaffold537.g1,8.6346344400606,0.873369078746645,0.749994370949272,1.1645008450413,0.244221101092088,0.400541132609574
scaffold537.g2,35.1374963282296,0.882628131642949,0.58984210109347,1.49638035332965,0.134554566341317,0.265418839081692
scaffold537.g3,130.020713964418,0.840391260289138,0.578464887892775,1.45279562835785,0.146280506108861,0.280714495863286
scaffold537.g4,348.440964359839,0.041094239048627,0.271895725168793,0.15113970263091,0.879865514046907,0.926750594535076
scaffold537.g5,101.70936792512,0.0842024625587199,0.422181713274308,0.199446020306451,0.841913864525756,0.902929208736242
scaffold537.g6,10.0875952926873,1.06472572120122,0.593291772399266,1.79460725857613,0.0727162958544341,0.172270925310673
